AMT1891,02/01/2020,3457,2000,12,24
AMT1892,07/03/2001,2561,1200,12,36
AMT1893,03/09/2020,1833,1200,10,48
AMT1894,14/08/2017,1265,1200,10,48
AMT1895,04/05/2013,861,2000,8,48
AMT1896,07/12/2010,737,1200,8,36
AMT1897,12/12/2015,2389,2000,8,24
AMT1898,31/07/2006,725,2000,10,36
AMT1899,28/01/2006,3097,1200,8,36
AMT1900,08/11/2001,4813,1200,10,24
AMT1901,01/07/2020,4429,600,8,36
AMT1902,22/02/2013,3665,2000,8,36
AMT1903,07/07/2017,3825,1200,10,36
AMT1904,05/05/2009,521,1200,8,24
AMT1905,09/06/2021,477,1200,8,36
AMT1906,11/09/2000,4045,1200,10,36
AMT1907,16/12/2013,4441,2000,12,36
AMT1908,27/06/2005,1553,2000,10,24
AMT1909,18/01/2021,1717,1200,8,48
AMT1910,17/01/2021,1169,600,10,24
AMT1911,03/10/2005,1033,600,10,36
AMT1912,11/06/2019,165,600,12,48
AMT1913,16/03/2017,4745,600,12,24
AMT1914,21/09/2014,4773,2000,12,36
AMT1915,25/05/2006,321,1200,8,24
AMT1916,19/04/2010,3637,1200,12,24
AMT1917,06/11/2003,2549,1200,12,24
AMT1918,16/10/2014,3893,1200,8,36
AMT1919,08/07/2002,4789,2000,10,36
AMT1920,01/01/2020,1077,1200,8,24
AMT1921,15/03/2001,385,1200,10,48
AMT1922,30/09/2019,585,600,8,24
AMT1923,24/08/2006,4765,2000,8,24
AMT1924,12/12/2003,3077,1200,8,36
AMT1925,30/11/2010,1613,1200,12,48
AMT1926,30/08/2000,4685,2000,8,24
AMT1927,17/02/2001,1353,1200,12,36
AMT1928,16/12/2010,1613,1200,8,36
AMT1929,01/07/2002,125,2000,8,24
AMT1930,09/10/2001,4209,1200,10,36
AMT1931,18/06/2005,1225,2000,10,24
AMT1932,27/02/2006,3209,1200,8,24
AMT1933,12/05/2010,637,1200,8,36
AMT1934,01/10/2012,65,600,12,24
AMT1935,02/03/2005,1089,1200,10,36
AMT1936,04/10/2010,4313,1200,8,36
AMT1937,09/05/2000,829,2000,10,24
AMT1938,14/06/2007,2261,2000,8,24
AMT1939,19/10/2005,2517,2000,10,24
AMT1940,08/04/2007,3993,1200,10,36
AMT1941,22/03/2008,3685,1200,10,24
AMT1942,25/10/2021,4381,2000,8,36
AMT1943,23/03/2010,3953,1200,10,24
AMT1944,13/10/2013,3697,1200,8,24
AMT1945,29/06/2007,245,1200,8,24
AMT1946,12/05/2008,1649,1200,10,36
AMT1947,30/03/2008,2861,1200,12,24
AMT1948,12/01/2015,621,2000,10,24
AMT1949,06/07/2020,1337,1200,8,24
AMT1950,17/05/2010,3033,1200,8,36
AMT1951,19/04/2001,1021,2000,12,36
AMT1952,25/07/2000,1849,2000,8,36
AMT1953,28/02/2012,1793,600,8,24
AMT1954,25/02/2021,17,1200,12,24
AMT1955,23/11/2013,1913,2000,12,48
AMT1956,30/09/2019,4409,2000,8,24
AMT1957,06/02/2008,1969,1200,10,24
AMT1958,06/09/2003,4189,2000,10,24
AMT1959,02/08/2005,4157,1200,8,24
AMT1960,16/06/2015,3969,600,10,36
AMT1961,28/05/2021,2197,1200,8,36
AMT1962,30/12/2017,301,2000,8,48
AMT1963,30/11/2010,2401,2000,8,24
AMT1964,10/06/2004,2401,2000,8,36
AMT1965,31/08/2005,2117,1200,8,36
AMT1966,20/10/2006,2205,1200,10,24
AMT1967,18/02/2000,1057,1200,10,36
AMT1968,12/08/2000,1841,2000,8,24
AMT1969,24/10/2015,4793,600,10,24
AMT1970,31/05/2005,257,1200,12,24
AMT1971,19/01/2012,1633,1200,8,36
AMT1972,02/08/2013,4013,2000,8,24
AMT1973,21/10/2009,2977,2000,12,24
AMT1974,25/05/2013,3473,1200,8,24
AMT1975,05/06/2020,3365,2000,8,36
AMT1976,17/04/2018,3881,2000,10,24
AMT1977,07/07/2003,2229,2000,10,36
AMT1978,30/08/2018,129,1200,8,36
AMT1979,19/12/2019,65,600,10,24
AMT1980,27/08/2007,485,2000,10,24
AMT1981,05/03/2021,3961,1200,12,24
AMT1982,26/06/2006,1465,1200,8,36
AMT1983,05/08/2011,77,1200,8,24
AMT1984,09/11/2018,3213,1200,12,36
AMT1985,10/09/2015,2717,1200,8,48
AMT1986,22/05/2019,1953,1200,12,36
AMT1987,06/12/2013,1429,2000,12,24
AMT1988,24/04/2017,461,1200,12,24
AMT1989,22/01/2020,3349,1200,10,36
AMT1990,17/05/2006,397,2000,12,24
AMT1991,13/02/2001,3641,2000,12,24
AMT1992,19/02/2005,1225,2000,12,48
AMT1993,23/02/2002,3265,600,10,48
AMT1994,19/09/2013,645,1200,12,24
AMT1995,04/06/2015,41,1200,8,36
AMT1996,14/01/2019,4529,1200,12,36
AMT1997,29/11/2005,2741,2000,8,24
AMT1998,28/02/2012,865,2000,8,36
AMT1999,11/09/2003,4969,1200,8,36
AMT2000,30/09/2016,2829,1200,8,24
AMT2001,11/05/2021,2701,1200,8,24
AMT2002,26/12/2004,521,1200,10,48
AMT2003,22/08/2016,2209,2000,10,48
AMT2004,01/04/2017,4665,2000,8,36
AMT2005,31/08/2001,1353,1200,10,36
AMT2006,28/03/2013,1145,1200,8,36
AMT2007,10/12/2017,2045,1200,8,36
AMT2008,23/04/2018,2381,2000,8,24
AMT2009,28/08/2017,4509,2000,10,48
AMT2010,17/09/2002,1029,1200,12,36
AMT2011,12/05/2004,2885,2000,10,48
AMT2012,19/06/2001,3669,1200,10,24
AMT2013,29/08/2019,477,2000,12,36
AMT2014,06/06/2010,2649,2000,8,48
AMT2015,18/01/2017,2809,1200,8,36
AMT2016,05/03/2013,4993,1200,10,36
AMT2017,03/08/2014,2133,1200,8,36
AMT2018,05/09/2001,4989,1200,10,24
AMT2019,23/12/2000,1305,2000,10,24
AMT2020,03/05/2020,545,2000,12,36
AMT2021,08/02/2018,733,600,8,24
AMT2022,17/09/2021,2865,1200,10,24
AMT2023,19/01/2007,4737,1200,8,36
AMT2024,07/12/2009,393,1200,8,36
AMT2025,01/01/2014,2065,1200,8,24
AMT2026,21/02/2010,1189,1200,12,36
AMT2027,13/06/2000,1209,2000,8,24
AMT2028,03/02/2007,1857,2000,10,36
AMT2029,31/10/2017,4057,1200,12,24
AMT2030,13/07/2008,3753,1200,12,36
AMT2031,17/12/2020,4845,2000,8,36
AMT2032,27/10/2015,2445,1200,12,24
AMT2033,15/02/2015,2105,1200,10,24
AMT2034,01/02/2009,2517,1200,8,36
AMT2035,28/05/2016,3953,1200,12,36
AMT2036,25/12/2011,633,600,10,24
AMT2037,21/02/2007,4037,1200,8,36
AMT2038,24/11/2005,893,2000,8,36
AMT2039,05/09/2021,4861,1200,8,36
AMT2040,06/10/2012,1617,1200,10,24
AMT2041,06/06/2021,1633,600,12,36
AMT2042,11/01/2004,1449,2000,12,24
AMT2043,14/12/2003,3409,1200,12,36
AMT2044,03/09/2017,2569,1200,8,36
AMT2045,27/05/2011,1341,1200,12,24
AMT2046,20/01/2003,4873,2000,10,36
AMT2047,16/12/2008,3077,1200,8,36
AMT2048,22/11/2018,3097,2000,8,36
AMT2049,19/03/2018,769,2000,10,36
AMT2050,16/12/2013,3593,2000,8,36
AMT2051,26/05/2004,1965,2000,10,48
AMT2052,24/09/2015,177,2000,10,24
AMT2053,16/04/2008,641,2000,10,24
AMT2054,17/07/2006,4577,1200,8,24
AMT2055,21/04/2002,1205,1200,10,24
AMT2056,16/07/2015,281,2000,8,36
AMT2057,22/05/2014,1021,1200,8,24
AMT2058,11/07/2021,333,1200,8,36
AMT2059,30/09/2010,2249,1200,10,24
AMT2060,17/06/2020,2941,2000,8,36
AMT2061,28/05/2017,593,2000,10,36
AMT2062,12/02/2008,4749,2000,8,48
AMT2063,19/03/2012,4101,2000,8,36
AMT2064,09/11/2008,4229,600,12,24
AMT2065,11/04/2011,2797,1200,8,48
AMT2066,28/09/2020,2789,1200,8,24
AMT2067,21/02/2016,1501,1200,8,36
AMT2068,13/08/2001,4237,2000,8,36
AMT2069,11/02/2018,1613,2000,8,24
AMT2070,15/07/2011,1509,1200,10,48
AMT2071,12/04/2000,1665,600,8,24
AMT2072,07/11/2010,1001,1200,12,24
AMT2073,20/02/2001,1557,2000,8,36
AMT2074,30/09/2008,3333,2000,8,24
AMT2075,10/07/2018,2989,600,8,24
AMT2076,12/02/2003,1733,2000,12,24
AMT2077,13/10/2011,4517,2000,10,24
AMT2078,28/05/2014,1017,2000,8,36
AMT2079,09/03/2003,1953,1200,12,36
AMT2080,29/11/2021,3429,2000,8,48
AMT2081,10/08/2009,849,2000,8,24
AMT2082,29/05/2007,2521,1200,10,24
AMT2083,29/10/2005,2081,1200,10,36
AMT2084,30/03/2010,3961,1200,10,24
AMT2085,05/02/2016,4085,600,12,36
AMT2086,22/09/2012,2697,2000,8,24
AMT2087,02/07/2004,657,600,8,24
AMT2088,22/10/2018,2921,1200,8,36
AMT2089,04/08/2019,1193,1200,8,48
AMT2090,13/04/2000,3769,1200,8,24
AMT2091,24/08/2005,1537,2000,10,48
AMT2092,07/02/2012,2965,1200,8,24
AMT2093,21/03/2005,4529,1200,8,36
AMT2094,09/07/2016,1333,1200,8,24
AMT2095,01/06/2017,3241,1200,8,24
AMT2096,28/09/2015,4909,2000,8,36
AMT2097,20/04/2005,3449,600,12,24
AMT2098,07/04/2018,3649,1200,10,48
AMT2099,27/09/2007,1737,1200,12,24
AMT2100,19/08/2000,3433,1200,10,36
AMT2101,23/07/2020,1501,2000,10,36
AMT2102,24/04/2013,3801,2000,10,24
AMT2103,19/10/2006,869,1200,10,24
AMT2104,15/07/2018,3053,2000,10,36
AMT2105,18/11/2006,1437,2000,12,48
AMT2106,31/03/2015,3777,1200,8,24
AMT2107,17/09/2006,2549,1200,12,36
AMT2108,28/01/2010,3617,600,8,36
AMT2109,12/09/2001,1849,1200,10,36
AMT2110,21/12/2018,4505,1200,12,48
AMT2111,27/12/2002,3813,1200,8,24
AMT2112,02/04/2007,3957,600,8,24
AMT2113,19/08/2013,465,1200,8,36
AMT2114,12/11/2020,4297,1200,10,36
AMT2115,04/02/2000,265,1200,8,36
AMT2116,29/07/2003,1749,2000,8,24
AMT2117,07/07/2002,3849,1200,12,24
AMT2118,25/01/2002,1145,1200,10,36
AMT2119,22/11/2021,1345,600,10,24
AMT2120,20/09/2016,3981,1200,8,48
AMT2121,20/12/2015,4361,2000,10,24
AMT2122,03/12/2015,1789,1200,10,24
AMT2123,03/02/2008,2885,1200,8,24
AMT2124,17/05/2004,4025,2000,10,24
AMT2125,02/04/2006,2601,2000,10,36
AMT2126,01/01/2021,4909,1200,8,36
AMT2127,21/06/2000,4541,1200,12,24
AMT2128,10/03/2008,3321,2000,12,36
AMT2129,11/03/2019,1161,1200,10,24
AMT2130,14/12/2017,2701,1200,8,36
AMT2131,12/02/2002,969,1200,12,36
AMT2132,31/10/2005,865,1200,10,24
AMT2133,20/06/2012,1993,1200,12,36
AMT2134,06/12/2003,1261,2000,8,36
AMT2135,27/05/2020,2773,1200,10,36
AMT2136,29/10/2008,4653,600,12,24
AMT2137,16/07/2014,3373,2000,8,36
AMT2138,13/09/2013,4877,2000,8,24
AMT2139,02/08/2017,2933,2000,12,24
AMT2140,27/06/2007,3609,2000,12,36
AMT2141,28/02/2009,741,600,12,36
AMT2142,26/10/2014,1717,2000,10,24
AMT2143,20/08/2014,4933,600,8,24
AMT2144,03/10/2003,4217,600,10,24
AMT2145,20/08/2018,2857,2000,8,24
AMT2146,27/07/2016,1509,2000,10,48
AMT2147,13/03/2019,2677,2000,10,36
AMT2148,28/02/2016,485,1200,10,48
AMT2149,09/06/2005,1541,1200,8,24
AMT2150,28/07/2020,585,1200,12,36
AMT2151,14/03/2003,645,1200,12,36
AMT2152,30/06/2010,1053,2000,8,36
AMT2153,12/04/2001,333,1200,10,36
AMT2154,09/06/2012,2581,2000,8,36
AMT2155,02/07/2010,2773,1200,8,36
AMT2156,10/07/2021,4857,1200,8,24
AMT2157,20/05/2021,4189,2000,8,36
AMT2158,04/09/2016,2193,2000,8,36
AMT2159,25/04/2005,1525,2000,12,48
AMT2160,22/09/2011,2969,1200,12,36
AMT2161,09/03/2000,137,2000,10,24
AMT2162,10/02/2011,501,2000,10,36
AMT2163,28/08/2016,1897,2000,10,24
AMT2164,30/08/2020,4457,600,8,24
AMT2165,12/09/2014,341,2000,8,48
AMT2166,08/03/2014,641,2000,8,24
AMT2167,07/06/2013,3117,2000,8,36
AMT2168,01/01/2004,1813,2000,8,36
AMT2169,24/07/2008,3441,2000,8,36
AMT2170,08/05/2005,3385,1200,8,24
AMT2171,04/01/2021,3485,2000,10,24
AMT2172,24/06/2006,2617,600,10,36
AMT2173,04/01/2003,3065,2000,10,36
AMT2174,29/10/2013,713,1200,10,24
AMT2175,15/09/2020,313,600,8,36
AMT2176,03/12/2013,2137,1200,8,24
AMT2177,17/08/2008,2401,2000,8,24
AMT2178,29/05/2006,1157,1200,8,36
AMT2179,25/09/2013,4329,2000,8,24
AMT2180,21/02/2003,4125,1200,8,24
AMT2181,28/01/2008,2825,1200,8,48
AMT2182,25/03/2003,4805,2000,12,24
AMT2183,06/06/2013,3265,1200,8,36
AMT2184,08/12/2019,201,2000,8,24
AMT2185,06/09/2010,2705,2000,8,24
AMT2186,26/04/2013,1377,2000,8,24
AMT2187,06/03/2001,2697,1200,8,36
AMT2188,05/01/2016,1693,2000,8,24
AMT2189,18/10/2016,4473,1200,10,24
AMT2190,13/09/2009,3313,1200,8,24
AMT2191,30/04/2014,1289,1200,8,24
AMT2192,22/12/2002,4357,2000,12,48
AMT2193,20/07/2018,1857,2000,8,24
AMT2194,23/09/2011,3653,1200,10,48
AMT2195,25/05/2000,1761,1200,10,36
AMT2196,07/01/2008,3105,1200,10,36
AMT2197,31/08/2003,4937,1200,8,24
AMT2198,14/06/2005,1365,600,8,36
AMT2199,02/01/2007,3601,2000,8,48
AMT2200,26/10/2003,1789,2000,8,36
AMT2201,10/09/2018,3709,1200,10,48
AMT2202,05/07/2015,937,600,10,24
AMT2203,31/10/2017,3453,1200,10,36
AMT2204,29/10/2002,709,1200,12,24
AMT2205,08/11/2017,2697,2000,10,36
AMT2206,17/12/2010,3569,600,8,24
AMT2207,10/07/2012,845,1200,10,36
AMT2208,25/07/2009,1449,2000,10,24
AMT2209,15/04/2003,1109,1200,8,24
AMT2210,11/03/2020,4905,600,8,24
AMT2211,02/09/2007,1065,1200,8,36
AMT2212,06/08/2008,3941,2000,8,24
AMT2213,03/06/2004,2845,1200,10,36
AMT2214,05/10/2008,4045,600,8,48
AMT2215,23/07/2011,953,2000,8,24
AMT2216,16/07/2016,4325,600,10,36
AMT2217,07/10/2003,2049,600,12,36
AMT2218,01/07/2011,3629,1200,10,24
AMT2219,25/04/2021,993,2000,8,36
AMT2220,21/12/2008,4905,1200,12,48
AMT2221,08/05/2021,2793,1200,8,36
AMT2222,26/01/2011,2057,600,10,36
AMT2223,17/07/2010,4469,2000,12,24
AMT2224,21/07/2001,425,2000,8,24
AMT2225,11/10/2013,4705,1200,8,36
AMT2226,23/06/2003,1281,2000,8,24
AMT2227,28/08/2016,217,600,10,24
AMT2228,25/05/2009,3653,1200,10,36
AMT2229,20/05/2014,2129,2000,12,24
AMT2230,17/11/2019,429,2000,10,24
AMT2231,26/07/2015,261,1200,10,36
AMT2232,13/10/2004,1685,1200,8,24
AMT2233,09/05/2011,3177,1200,12,24
AMT2234,06/07/2004,4065,1200,8,24
AMT2235,31/07/2014,4537,2000,10,48
AMT2236,15/05/2008,193,1200,12,24
AMT2237,09/10/2005,2005,2000,8,24
AMT2238,18/06/2003,1461,600,8,24
AMT2239,26/07/2002,2073,600,10,24
AMT2240,20/10/2013,1781,2000,8,36
AMT2241,16/10/2019,2901,1200,10,24
AMT2242,26/12/2001,2801,2000,12,24
AMT2243,08/01/2009,1125,1200,8,24
AMT2244,18/06/2005,573,1200,12,24
AMT2245,27/02/2020,2241,2000,10,24
AMT2246,05/09/2017,3017,2000,8,24
AMT2247,25/11/2001,541,2000,10,24
AMT2248,22/05/2004,1657,1200,12,48
AMT2249,27/07/2012,3337,1200,8,36
AMT2250,09/09/2016,3465,1200,8,36
AMT2251,11/11/2002,2057,1200,8,24
AMT2252,10/12/2003,4321,1200,8,36
AMT2253,27/03/2010,4801,1200,8,24
AMT2254,30/08/2019,1817,1200,10,24
AMT2255,21/12/2015,3349,1200,12,36
AMT2256,02/02/2016,4617,600,10,24
AMT2257,25/07/2015,1149,1200,8,48
AMT2258,31/10/2009,4637,600,10,48
AMT2259,29/05/2009,2293,600,8,36
AMT2260,16/10/2001,4909,2000,8,36
AMT2261,12/01/2002,705,1200,8,24
AMT2262,07/06/2003,1577,2000,12,24
AMT2263,16/08/2004,3297,1200,12,36
AMT2264,07/01/2000,1917,1200,8,24
AMT2265,25/11/2000,2153,1200,10,24
AMT2266,18/02/2021,129,2000,8,24
AMT2267,15/05/2000,1569,2000,10,36
AMT2268,18/01/2004,1785,600,8,48
AMT2269,11/06/2014,2281,2000,8,24
AMT2270,03/10/2002,333,1200,8,24
AMT2271,20/05/2007,4373,600,8,48
AMT2272,02/07/2003,289,2000,8,24
AMT2273,24/01/2008,3493,1200,10,36
AMT2274,22/01/2004,2157,1200,10,48
AMT2275,29/08/2006,3221,1200,8,36
AMT2276,29/05/2010,4909,1200,8,24
AMT2277,25/12/2001,1633,1200,12,48
AMT2278,08/05/2011,733,2000,12,36
AMT2279,08/03/2011,2981,1200,8,24
AMT2280,03/05/2021,2041,2000,12,24
AMT2281,14/09/2015,4985,2000,8,48
AMT2282,12/09/2002,2465,1200,8,36
AMT2283,09/05/2007,1713,1200,10,36
AMT2284,02/03/2013,4353,2000,12,24
AMT2285,18/06/2006,2401,1200,10,36
AMT2286,17/01/2010,885,2000,8,36
AMT2287,10/03/2002,17,1200,10,24
AMT2288,25/01/2020,1321,1200,8,24
AMT2289,26/06/2021,681,1200,10,24
AMT2290,06/02/2006,3653,1200,12,24
AMT2291,04/10/2012,4469,2000,8,24
AMT2292,15/11/2006,4137,1200,8,36
AMT2293,02/07/2014,2501,1200,12,36
AMT2294,02/06/2004,4401,2000,10,24
AMT2295,25/10/2021,4497,1200,12,24
AMT2296,18/03/2011,353,1200,8,24
AMT2297,08/02/2012,1885,1200,8,36
AMT2298,03/06/2018,197,2000,8,36
AMT2299,09/11/2003,4861,1200,12,36
AMT2300,17/03/2016,3245,2000,8,36
AMT2301,15/10/2020,1849,600,8,36
AMT2302,22/10/2012,2869,1200,8,24
AMT2303,11/03/2004,249,1200,10,36
AMT2304,22/03/2014,3701,2000,12,24
AMT2305,12/02/2011,1613,1200,8,36
AMT2306,13/08/2008,1281,600,8,24
AMT2307,29/04/2019,169,1200,8,36
AMT2308,06/01/2017,2209,600,10,36
AMT2309,27/07/2001,2985,2000,8,36
AMT2310,04/09/2013,1297,2000,10,48
AMT2311,27/05/2021,2565,1200,10,36
AMT2312,07/02/2002,689,2000,8,24
AMT2313,30/01/2003,2401,2000,10,24
AMT2314,23/10/2006,2385,1200,12,24
AMT2315,04/10/2008,4041,2000,10,36
AMT2316,29/04/2010,2309,1200,10,36
AMT2317,29/07/2019,2925,2000,8,24
AMT2318,31/10/2017,361,1200,12,48
AMT2319,03/07/2018,3517,1200,8,36
AMT2320,06/04/2010,3069,2000,8,24
AMT2321,10/05/2012,3285,1200,10,36
AMT2322,05/07/2020,853,600,10,24
AMT2323,13/11/2009,2877,1200,12,24
AMT2324,14/06/2008,541,1200,8,48
AMT2325,28/10/2000,1481,2000,8,36
AMT2326,25/08/2006,3469,1200,8,48
AMT2327,01/05/2009,1589,2000,12,36
AMT2328,17/10/2003,757,2000,8,48
AMT2329,29/08/2006,3201,1200,12,36
AMT2330,16/12/2017,4217,2000,8,36
AMT2331,12/02/2018,2429,2000,8,36
AMT2332,09/08/2016,2213,2000,12,24
AMT2333,31/05/2016,3969,2000,8,48
AMT2334,25/10/2004,3061,2000,12,24
AMT2335,27/02/2009,2665,600,10,36
AMT2336,11/06/2004,2329,2000,8,48
AMT2337,16/11/2016,893,1200,10,24
AMT2338,07/07/2009,4505,2000,8,24
AMT2339,14/08/2009,1121,1200,8,24
AMT2340,26/03/2018,2153,600,10,48
AMT2341,01/10/2007,2417,1200,8,24
AMT2342,09/05/2015,2737,2000,8,36
AMT2343,24/11/2014,3433,1200,10,36
AMT2344,09/09/2018,1469,2000,8,36
AMT2345,25/04/2021,1701,1200,8,24
AMT2346,24/11/2012,3081,2000,10,36
AMT2347,04/11/2006,2057,2000,8,36
AMT2348,24/11/2000,2545,1200,10,24
AMT2349,06/06/2003,3413,1200,8,24
AMT2350,13/08/2010,3085,1200,8,36
AMT2351,08/06/2007,105,1200,10,24
AMT2352,21/10/2004,3697,1200,8,24
AMT2353,13/02/2016,4245,1200,8,24
AMT2354,25/06/2017,633,1200,8,48
AMT2355,07/05/2019,4869,2000,10,36
AMT2356,08/01/2013,2585,2000,10,24
AMT2357,20/01/2003,3121,2000,12,36
AMT2358,15/09/2000,4577,1200,10,24
AMT2359,29/04/2005,1041,1200,8,36
AMT2360,04/12/2006,4629,600,12,36
AMT2361,09/06/2012,4465,1200,8,36
AMT2362,09/03/2007,109,600,10,24
AMT2363,07/10/2019,1809,1200,8,24
AMT2364,10/06/2006,1645,2000,8,36
AMT2365,02/02/2007,3089,1200,8,48
AMT2366,19/01/2000,3677,2000,8,24
AMT2367,04/07/2005,3101,1200,8,48
AMT2368,03/02/2001,2973,2000,8,24
AMT2369,09/04/2020,1193,2000,8,24
AMT2370,03/08/2010,3265,2000,8,36
AMT2371,12/06/2008,77,600,8,36
AMT2372,01/06/2006,249,1200,12,24
AMT2373,03/04/2017,1285,2000,10,36
AMT2374,22/06/2010,3601,1200,10,24
AMT2375,02/06/2016,4577,1200,8,36
AMT2376,08/12/2001,437,2000,8,24
AMT2377,18/09/2018,33,2000,8,48
AMT2378,04/03/2012,3133,1200,8,36
AMT2379,15/03/2003,4057,2000,10,36
AMT2380,11/04/2014,597,1200,8,48
AMT2381,12/01/2005,817,600,8,24
AMT2382,22/12/2016,461,2000,8,36
AMT2383,22/01/2012,325,1200,10,36
AMT2384,10/08/2015,2093,1200,12,36
AMT2385,24/04/2015,2009,1200,10,24
AMT2386,28/05/2005,4289,2000,12,36
AMT2387,23/07/2001,2353,600,10,24
AMT2388,15/04/2019,3673,1200,12,36
AMT2389,21/06/2005,2897,1200,8,24
AMT2390,11/05/2000,1845,2000,10,24
AMT2391,08/09/2019,2637,1200,8,36
AMT2392,09/03/2016,4813,1200,8,24
AMT2393,14/10/2004,1213,1200,8,24
AMT2394,11/03/2003,4861,1200,8,36
AMT2395,14/10/2010,4153,1200,12,36
AMT2396,06/03/2006,2937,2000,10,36
AMT2397,19/12/2003,3249,2000,8,24
AMT2398,21/06/2021,4193,600,10,36
AMT2399,25/04/2017,4317,600,12,24
AMT2400,06/10/2010,309,600,10,36
AMT2401,10/12/2009,3321,2000,10,24
AMT2402,18/02/2001,1769,2000,8,24
AMT2403,15/06/2013,2013,1200,8,24
AMT2404,27/10/2008,3573,2000,10,36
AMT2405,01/01/2002,361,1200,8,24
AMT2406,08/08/2019,1889,2000,10,36
AMT2407,10/06/2004,3425,2000,8,24
AMT2408,19/03/2014,4297,1200,12,24
AMT2409,10/05/2002,3641,2000,8,36
AMT2410,11/12/2000,933,1200,8,36
AMT2411,15/02/2018,4857,2000,12,24
AMT2412,15/08/2008,2649,600,8,24
AMT2413,24/03/2011,1429,1200,8,24
AMT2414,02/02/2013,4229,2000,10,36
AMT2415,16/12/2001,3617,2000,12,24
AMT2416,16/02/2000,2525,600,8,24
AMT2417,18/08/2015,2185,1200,10,36
AMT2418,07/12/2011,2861,1200,12,24
AMT2419,21/02/2001,2649,1200,12,24
AMT2420,13/09/2001,2437,2000,10,48
AMT2421,15/09/2004,77,600,10,36
AMT2422,14/03/2014,2797,1200,10,24
AMT2423,21/01/2021,4601,1200,8,24
AMT2424,29/07/2003,1001,1200,8,36
AMT2425,30/09/2000,4441,2000,8,24
AMT2426,19/01/2016,2669,1200,8,24
AMT2427,21/03/2012,1305,1200,10,36
AMT2428,05/03/2011,625,1200,10,36
AMT2429,01/03/2010,4529,1200,10,36
AMT2430,10/04/2009,1997,2000,8,24
AMT2431,07/10/2002,2705,1200,8,24
AMT2432,20/11/2007,405,2000,8,36
AMT2433,29/04/2017,1305,1200,8,48
AMT2434,18/12/2015,4897,1200,12,24
AMT2435,26/07/2014,2305,1200,8,36
AMT2436,04/03/2000,1885,1200,10,24
AMT2437,23/04/2020,2641,1200,8,36
AMT2438,22/02/2011,1105,1200,8,36
AMT2439,25/07/2006,1501,2000,10,36
AMT2440,14/12/2002,4585,600,8,24
AMT2441,03/10/2000,1765,2000,8,36
AMT2442,05/07/2020,3345,2000,10,36
AMT2443,12/01/2021,4665,1200,10,36
AMT2444,23/04/2016,2989,2000,10,36
AMT2445,23/11/2004,2009,2000,12,24
AMT2446,15/02/2005,2577,2000,10,24
AMT2447,25/12/2006,4845,2000,8,48
AMT2448,21/09/2019,4861,2000,12,24
AMT2449,09/07/2008,169,2000,8,36
AMT2450,30/10/2002,3069,2000,8,24
AMT2451,01/12/2011,2285,600,10,24
AMT2452,19/12/2006,3413,600,10,36
AMT2453,10/06/2008,537,2000,10,48
AMT2454,12/04/2000,3357,1200,8,24
AMT2455,06/09/2012,4265,1200,8,48
AMT2456,05/05/2018,1133,2000,10,24
AMT2457,09/03/2021,4649,1200,10,24
AMT2458,24/12/2011,373,1200,8,24
AMT2459,06/10/2008,613,1200,8,24
AMT2460,12/12/2007,3317,2000,8,24
AMT2461,27/06/2000,2469,600,10,36
AMT2462,28/01/2005,4113,1200,8,24
AMT2463,04/02/2004,4321,2000,12,24
AMT2464,31/10/2021,1877,1200,8,36
AMT2465,22/04/2006,1157,1200,8,48
AMT2466,29/04/2008,3821,1200,10,36
AMT2467,16/04/2010,4593,2000,8,36
AMT2468,16/08/2007,1017,1200,12,24
AMT2469,17/09/2004,901,2000,8,24
AMT2470,22/12/2015,2181,2000,10,24
AMT2471,03/09/2014,3913,1200,12,24
AMT2472,29/11/2020,189,1200,10,24
AMT2473,02/12/2010,1749,1200,8,24
AMT2474,04/11/2005,137,1200,10,36
AMT2475,29/10/2004,2281,1200,12,36
AMT2476,04/04/2003,4517,1200,12,24
AMT2477,14/03/2013,805,2000,12,48
AMT2478,19/11/2000,3725,2000,8,48
AMT2479,07/06/2001,165,1200,10,36
AMT2480,22/01/2000,3969,1200,8,36
AMT2481,01/12/2006,9,2000,8,36
AMT2482,04/10/2003,1089,2000,8,24
AMT2483,27/02/2013,3729,1200,10,36
AMT2484,16/08/2000,2385,2000,12,24
AMT2485,24/11/2013,4113,1200,10,36
AMT2486,13/05/2020,2985,1200,8,48
AMT2487,12/09/2009,4061,2000,8,24
AMT2488,16/08/2001,2989,1200,8,48
AMT2489,21/06/2011,3805,1200,8,36
AMT2490,29/08/2021,361,1200,8,36
AMT2491,08/05/2005,4233,1200,12,36
AMT2492,23/02/2015,4329,600,8,24
AMT2493,16/01/2000,617,600,8,24
AMT2494,21/08/2013,1529,1200,10,24
AMT2495,18/08/2020,1449,1200,8,36
AMT2496,03/07/2008,3605,1200,10,24
AMT2497,19/05/2003,1521,1200,10,36
AMT2498,30/03/2000,4081,1200,12,48
AMT2499,17/06/2000,3425,1200,10,24
AMT2500,14/01/2000,3433,1200,12,24
AMT2501,02/01/2004,3141,2000,12,24
AMT2502,17/11/2008,4701,1200,8,48
AMT2503,12/03/2000,4677,1200,8,24
AMT2504,18/05/2013,3365,1200,10,48
AMT2505,06/06/2010,4653,2000,10,36
AMT2506,24/11/2008,3289,1200,10,36
